material_id,M_element,Ru_fraction,M_fraction,nominal_formula,vacancy_site_index,removed_atom_index,removed_species,vacancy_structure_file,parent_slab_file,notes
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,0,45,O,data\vacancies\MAT_204_vacancy_site0.cif,data\substituted_slabs\MAT_204_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,1,37,O,data\vacancies\MAT_204_vacancy_site1.cif,data\substituted_slabs\MAT_204_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,2,41,O,data\vacancies\MAT_204_vacancy_site2.cif,data\substituted_slabs\MAT_204_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,0,45,O,data\vacancies\MAT_205_vacancy_site0.cif,data\substituted_slabs\MAT_205_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,1,37,O,data\vacancies\MAT_205_vacancy_site1.cif,data\substituted_slabs\MAT_205_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,2,41,O,data\vacancies\MAT_205_vacancy_site2.cif,data\substituted_slabs\MAT_205_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,0,45,O,data\vacancies\MAT_207_vacancy_site0.cif,data\substituted_slabs\MAT_207_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,1,37,O,data\vacancies\MAT_207_vacancy_site1.cif,data\substituted_slabs\MAT_207_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,2,41,O,data\vacancies\MAT_207_vacancy_site2.cif,data\substituted_slabs\MAT_207_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,0,45,O,data\vacancies\MAT_208_vacancy_site0.cif,data\substituted_slabs\MAT_208_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,1,37,O,data\vacancies\MAT_208_vacancy_site1.cif,data\substituted_slabs\MAT_208_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,2,41,O,data\vacancies\MAT_208_vacancy_site2.cif,data\substituted_slabs\MAT_208_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,0,45,O,data\vacancies\MAT_209_vacancy_site0.cif,data\substituted_slabs\MAT_209_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,1,37,O,data\vacancies\MAT_209_vacancy_site1.cif,data\substituted_slabs\MAT_209_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,2,41,O,data\vacancies\MAT_209_vacancy_site2.cif,data\substituted_slabs\MAT_209_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,0,45,O,data\vacancies\MAT_210_vacancy_site0.cif,data\substituted_slabs\MAT_210_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,1,37,O,data\vacancies\MAT_210_vacancy_site1.cif,data\substituted_slabs\MAT_210_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,2,41,O,data\vacancies\MAT_210_vacancy_site2.cif,data\substituted_slabs\MAT_210_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,0,45,O,data\vacancies\MAT_212_vacancy_site0.cif,data\substituted_slabs\MAT_212_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,1,37,O,data\vacancies\MAT_212_vacancy_site1.cif,data\substituted_slabs\MAT_212_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,2,41,O,data\vacancies\MAT_212_vacancy_site2.cif,data\substituted_slabs\MAT_212_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,0,45,O,data\vacancies\MAT_213_vacancy_site0.cif,data\substituted_slabs\MAT_213_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,1,37,O,data\vacancies\MAT_213_vacancy_site1.cif,data\substituted_slabs\MAT_213_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,2,41,O,data\vacancies\MAT_213_vacancy_site2.cif,data\substituted_slabs\MAT_213_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,0,45,O,data\vacancies\MAT_214_vacancy_site0.cif,data\substituted_slabs\MAT_214_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,1,37,O,data\vacancies\MAT_214_vacancy_site1.cif,data\substituted_slabs\MAT_214_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,2,41,O,data\vacancies\MAT_214_vacancy_site2.cif,data\substituted_slabs\MAT_214_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,0,45,O,data\vacancies\MAT_215_vacancy_site0.cif,data\substituted_slabs\MAT_215_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,1,37,O,data\vacancies\MAT_215_vacancy_site1.cif,data\substituted_slabs\MAT_215_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_215,Hf,0.2,0.8,Ru0.20Hf0.80Ox,2,41,O,data\vacancies\MAT_215_vacancy_site2.cif,data\substituted_slabs\MAT_215_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,0,45,O,data\vacancies\MAT_217_vacancy_site0.cif,data\substituted_slabs\MAT_217_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,1,37,O,data\vacancies\MAT_217_vacancy_site1.cif,data\substituted_slabs\MAT_217_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_217,Ta,0.8,0.1999999999999999,Ru0.80Ta0.20Ox,2,41,O,data\vacancies\MAT_217_vacancy_site2.cif,data\substituted_slabs\MAT_217_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,0,45,O,data\vacancies\MAT_218_vacancy_site0.cif,data\substituted_slabs\MAT_218_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,1,37,O,data\vacancies\MAT_218_vacancy_site1.cif,data\substituted_slabs\MAT_218_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_218,Ta,0.6,0.4,Ru0.60Ta0.40Ox,2,41,O,data\vacancies\MAT_218_vacancy_site2.cif,data\substituted_slabs\MAT_218_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,0,45,O,data\vacancies\MAT_219_vacancy_site0.cif,data\substituted_slabs\MAT_219_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,1,37,O,data\vacancies\MAT_219_vacancy_site1.cif,data\substituted_slabs\MAT_219_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_219,Ta,0.4,0.6,Ru0.40Ta0.60Ox,2,41,O,data\vacancies\MAT_219_vacancy_site2.cif,data\substituted_slabs\MAT_219_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,0,45,O,data\vacancies\MAT_220_vacancy_site0.cif,data\substituted_slabs\MAT_220_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,1,37,O,data\vacancies\MAT_220_vacancy_site1.cif,data\substituted_slabs\MAT_220_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_220,Ta,0.2,0.8,Ru0.20Ta0.80Ox,2,41,O,data\vacancies\MAT_220_vacancy_site2.cif,data\substituted_slabs\MAT_220_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,0,45,O,data\vacancies\MAT_222_vacancy_site0.cif,data\substituted_slabs\MAT_222_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,1,37,O,data\vacancies\MAT_222_vacancy_site1.cif,data\substituted_slabs\MAT_222_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_222,W,0.8,0.1999999999999999,Ru0.80W0.20Ox,2,41,O,data\vacancies\MAT_222_vacancy_site2.cif,data\substituted_slabs\MAT_222_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,0,45,O,data\vacancies\MAT_223_vacancy_site0.cif,data\substituted_slabs\MAT_223_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,1,37,O,data\vacancies\MAT_223_vacancy_site1.cif,data\substituted_slabs\MAT_223_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_223,W,0.6,0.4,Ru0.60W0.40Ox,2,41,O,data\vacancies\MAT_223_vacancy_site2.cif,data\substituted_slabs\MAT_223_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,0,45,O,data\vacancies\MAT_224_vacancy_site0.cif,data\substituted_slabs\MAT_224_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,1,37,O,data\vacancies\MAT_224_vacancy_site1.cif,data\substituted_slabs\MAT_224_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_224,W,0.4,0.6,Ru0.40W0.60Ox,2,41,O,data\vacancies\MAT_224_vacancy_site2.cif,data\substituted_slabs\MAT_224_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,0,45,O,data\vacancies\MAT_225_vacancy_site0.cif,data\substituted_slabs\MAT_225_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,1,37,O,data\vacancies\MAT_225_vacancy_site1.cif,data\substituted_slabs\MAT_225_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_225,W,0.2,0.8,Ru0.20W0.80Ox,2,41,O,data\vacancies\MAT_225_vacancy_site2.cif,data\substituted_slabs\MAT_225_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,0,45,O,data\vacancies\MAT_227_vacancy_site0.cif,data\substituted_slabs\MAT_227_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,1,37,O,data\vacancies\MAT_227_vacancy_site1.cif,data\substituted_slabs\MAT_227_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_227,Re,0.8,0.1999999999999999,Ru0.80Re0.20Ox,2,41,O,data\vacancies\MAT_227_vacancy_site2.cif,data\substituted_slabs\MAT_227_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,0,45,O,data\vacancies\MAT_228_vacancy_site0.cif,data\substituted_slabs\MAT_228_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,1,37,O,data\vacancies\MAT_228_vacancy_site1.cif,data\substituted_slabs\MAT_228_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_228,Re,0.6,0.4,Ru0.60Re0.40Ox,2,41,O,data\vacancies\MAT_228_vacancy_site2.cif,data\substituted_slabs\MAT_228_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,0,45,O,data\vacancies\MAT_229_vacancy_site0.cif,data\substituted_slabs\MAT_229_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,1,37,O,data\vacancies\MAT_229_vacancy_site1.cif,data\substituted_slabs\MAT_229_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_229,Re,0.4,0.6,Ru0.40Re0.60Ox,2,41,O,data\vacancies\MAT_229_vacancy_site2.cif,data\substituted_slabs\MAT_229_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,0,45,O,data\vacancies\MAT_230_vacancy_site0.cif,data\substituted_slabs\MAT_230_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,1,37,O,data\vacancies\MAT_230_vacancy_site1.cif,data\substituted_slabs\MAT_230_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_230,Re,0.2,0.8,Ru0.20Re0.80Ox,2,41,O,data\vacancies\MAT_230_vacancy_site2.cif,data\substituted_slabs\MAT_230_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,0,45,O,data\vacancies\MAT_232_vacancy_site0.cif,data\substituted_slabs\MAT_232_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,1,37,O,data\vacancies\MAT_232_vacancy_site1.cif,data\substituted_slabs\MAT_232_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_232,Os,0.8,0.1999999999999999,Ru0.80Os0.20Ox,2,41,O,data\vacancies\MAT_232_vacancy_site2.cif,data\substituted_slabs\MAT_232_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,0,45,O,data\vacancies\MAT_233_vacancy_site0.cif,data\substituted_slabs\MAT_233_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,1,37,O,data\vacancies\MAT_233_vacancy_site1.cif,data\substituted_slabs\MAT_233_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_233,Os,0.6,0.4,Ru0.60Os0.40Ox,2,41,O,data\vacancies\MAT_233_vacancy_site2.cif,data\substituted_slabs\MAT_233_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,0,45,O,data\vacancies\MAT_234_vacancy_site0.cif,data\substituted_slabs\MAT_234_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,1,37,O,data\vacancies\MAT_234_vacancy_site1.cif,data\substituted_slabs\MAT_234_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_234,Os,0.4,0.6,Ru0.40Os0.60Ox,2,41,O,data\vacancies\MAT_234_vacancy_site2.cif,data\substituted_slabs\MAT_234_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,0,45,O,data\vacancies\MAT_235_vacancy_site0.cif,data\substituted_slabs\MAT_235_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,1,37,O,data\vacancies\MAT_235_vacancy_site1.cif,data\substituted_slabs\MAT_235_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_235,Os,0.2,0.8,Ru0.20Os0.80Ox,2,41,O,data\vacancies\MAT_235_vacancy_site2.cif,data\substituted_slabs\MAT_235_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,0,45,O,data\vacancies\MAT_237_vacancy_site0.cif,data\substituted_slabs\MAT_237_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,1,37,O,data\vacancies\MAT_237_vacancy_site1.cif,data\substituted_slabs\MAT_237_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_237,Ir,0.8,0.1999999999999999,Ru0.80Ir0.20Ox,2,41,O,data\vacancies\MAT_237_vacancy_site2.cif,data\substituted_slabs\MAT_237_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,0,45,O,data\vacancies\MAT_238_vacancy_site0.cif,data\substituted_slabs\MAT_238_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,1,37,O,data\vacancies\MAT_238_vacancy_site1.cif,data\substituted_slabs\MAT_238_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_238,Ir,0.6,0.4,Ru0.60Ir0.40Ox,2,41,O,data\vacancies\MAT_238_vacancy_site2.cif,data\substituted_slabs\MAT_238_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,0,45,O,data\vacancies\MAT_239_vacancy_site0.cif,data\substituted_slabs\MAT_239_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,1,37,O,data\vacancies\MAT_239_vacancy_site1.cif,data\substituted_slabs\MAT_239_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_239,Ir,0.4,0.6,Ru0.40Ir0.60Ox,2,41,O,data\vacancies\MAT_239_vacancy_site2.cif,data\substituted_slabs\MAT_239_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,0,45,O,data\vacancies\MAT_240_vacancy_site0.cif,data\substituted_slabs\MAT_240_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,1,37,O,data\vacancies\MAT_240_vacancy_site1.cif,data\substituted_slabs\MAT_240_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_240,Ir,0.2,0.8,Ru0.20Ir0.80Ox,2,41,O,data\vacancies\MAT_240_vacancy_site2.cif,data\substituted_slabs\MAT_240_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,0,45,O,data\vacancies\MAT_242_vacancy_site0.cif,data\substituted_slabs\MAT_242_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,1,37,O,data\vacancies\MAT_242_vacancy_site1.cif,data\substituted_slabs\MAT_242_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_242,Pt,0.8,0.1999999999999999,Ru0.80Pt0.20Ox,2,41,O,data\vacancies\MAT_242_vacancy_site2.cif,data\substituted_slabs\MAT_242_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,0,45,O,data\vacancies\MAT_243_vacancy_site0.cif,data\substituted_slabs\MAT_243_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,1,37,O,data\vacancies\MAT_243_vacancy_site1.cif,data\substituted_slabs\MAT_243_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_243,Pt,0.6,0.4,Ru0.60Pt0.40Ox,2,41,O,data\vacancies\MAT_243_vacancy_site2.cif,data\substituted_slabs\MAT_243_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,0,45,O,data\vacancies\MAT_244_vacancy_site0.cif,data\substituted_slabs\MAT_244_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,1,37,O,data\vacancies\MAT_244_vacancy_site1.cif,data\substituted_slabs\MAT_244_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_244,Pt,0.4,0.6,Ru0.40Pt0.60Ox,2,41,O,data\vacancies\MAT_244_vacancy_site2.cif,data\substituted_slabs\MAT_244_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,0,45,O,data\vacancies\MAT_245_vacancy_site0.cif,data\substituted_slabs\MAT_245_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,1,37,O,data\vacancies\MAT_245_vacancy_site1.cif,data\substituted_slabs\MAT_245_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
MAT_245,Pt,0.2,0.8,Ru0.20Pt0.80Ox,2,41,O,data\vacancies\MAT_245_vacancy_site2.cif,data\substituted_slabs\MAT_245_110_slab.cif,surface oxygen vacancy generated from highest-z oxygen atoms
